0	0.6861666666666667	0.028742631906088365	0.6776665459176464	0.025213223333655048	0.7093333333333333	0.03788286038713433	0.7583908333333333	0.575	0.004999999999999949	0.018333333333333333
1	0.7401666666666668	0.01908242355909984	0.7286160271565514	0.020112480882761612	0.7659999999999999	0.023607908279501016	0.8132302777777778	0.78	0.0	0.022666666666666665
2	0.7483333333333333	0.023057898140695015	0.7406546088857408	0.026150780633106982	0.7653333333333334	0.023055488621054096	0.8257287222222223	0.78	0.010000000000000009	0.024
3	0.7526666666666667	0.025322366047078257	0.7588866343803873	0.027216440153430388	0.7416666666666666	0.038246277959793386	0.8327661666666667	0.898	0.010770329614269018	0.03233333333333333
4	0.7523333333333333	0.022088207009372432	0.7426788508036789	0.023708770832754435	0.773	0.026180993954478596	0.8348868333333334	0.9400000000000001	0.0	0.045000000000000005
5	0.7728333333333334	0.01986132478517539	0.7697180039850406	0.017708147994791385	0.7786666666666667	0.03263263533472109	0.851864888888889	0.9800000000000001	1.1102230246251565e-16	0.036333333333333336
6	0.7793333333333333	0.01948218559493662	0.7686274731443469	0.01915248490097199	0.7996666666666667	0.02975641854196242	0.8608316666666668	1.003	0.007810249675906661	0.06133333333333334
7	0.7678333333333334	0.022448088263071913	0.7668328323783047	0.02055927070514381	0.7703333333333334	0.04679624866256791	0.8541239444444444	1.035	0.017464249196572995	0.04166666666666667
8	0.7799999999999999	0.023617319445224477	0.7677679658440668	0.02265855004079183	0.8029999999999999	0.029114715637743514	0.857824	1.02	0.0	0.053000000000000005
9	0.7796666666666667	0.016613247725836142	0.790552476829613	0.01560273728018775	0.761	0.026036299446904675	0.8577112777777778	0.99	0.0	0.06433333333333334
10	0.7708333333333333	0.02133398436506621	0.7623980489916223	0.025849519725643928	0.7883333333333334	0.028411656449813395	0.8519966111111111	1.022	0.02400000000000002	0.04033333333333333
11	0.7766666666666666	0.020856653614614213	0.7756166642087281	0.021810449017342137	0.7793333333333333	0.03530187278632993	0.8637092222222222	1.0640000000000003	0.018000000000000016	0.07233333333333333
12	0.78	0.018811934746029945	0.7788119592049482	0.029306028517514512	0.7846666666666667	0.03077517036689013	0.8682447222222222	1.067	0.03848376280978775	0.05700000000000001
13	0.783	0.024172987679087838	0.7825635588154979	0.018326703323651834	0.7833333333333334	0.03921450978627399	0.869555	1.0570000000000002	0.004582575694955844	0.05133333333333333
14	0.7865	0.017231270024773763	0.7905160514006798	0.01835529012209182	0.78	0.02547329756605707	0.8681247222222223	1.068	0.009797958971132722	0.05600000000000001
15	0.7811666666666667	0.021435303175421187	0.7740945651217737	0.01958695601968255	0.7943333333333334	0.03419064199455751	0.8650381666666666	1.032	0.006000000000000005	0.088
16	0.788	0.016275407487644923	0.7748217004071581	0.017727309838504544	0.8126666666666666	0.02807925291820358	0.8688877777777777	1.1019999999999999	0.016613247725836167	0.07666666666666666
17	0.7906666666666667	0.019891371663780914	0.7943595428439377	0.018700856694475743	0.7843333333333333	0.02560598888281152	0.8667432222222222	1.07	0.0	0.09266666666666666
18	0.7865	0.02290620973545044	0.7778559755734964	0.021037859106763836	0.8023333333333333	0.03521521135973929	0.8687843888888889	1.0790000000000002	0.0030000000000000027	0.092
19	0.775	0.017029386365926415	0.7800002189825989	0.027837318029080536	0.7693333333333332	0.04632733774157785	0.8622922777777777	1.0810000000000002	0.03726929030716848	0.08299999999999999
20	0.7755	0.019336924953742427	0.7825561009840964	0.02385912059000042	0.7649999999999999	0.045147905082443554	0.866451388888889	1.036	0.028705400188814675	0.07466666666666667
